cut,efficiency,cross_section_pb,yield_450_fb,yield_3000_fb
I,0.858721,0.000639,287.352450,1915.682997
II,0.832617,0.000619,278.617269,1857.448461
III,0.253841,0.000189,84.942283,566.281890
IV,0.185884,0.000138,62.202123,414.680821
