process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,295.532253,1970.215019
pass_cut_i_bjet,801,832,843,853,906,882,250.452143,1669.680954
pass_cut_ii_met,757,784,819,815,868,856,241.392851,1609.285671
pass_cut_iii_same_sign_dilepton,299,317,302,309,322,302,90.223142,601.487610
pass_cut_iv_mll,228,252,188,195,241,228,56.624875,377.499166
pass_cut_i_bjet_frac,0.801000,0.832000,0.843000,0.853000,0.906000,0.882000,0.847461,0.847461
pass_cut_ii_met_frac,0.757000,0.784000,0.819000,0.815000,0.868000,0.856000,0.816807,0.816807
pass_cut_iii_same_sign_dilepton_frac,0.299000,0.317000,0.302000,0.309000,0.322000,0.302000,0.305290,0.305290
pass_cut_iv_mll_frac,0.228000,0.252000,0.188000,0.195000,0.241000,0.228000,0.191603,0.191603
