process,mass,tanphi,cross section pb,cross section error pb,N events (generated),description
1,3.450000e+02,7.000000e+00,1.088841e-05,3.436298e-08,10000,"p p > t t, (t > b w+, w+ > l+ vl), (t > b w+, w+ > l+ vl)"
2,3.450000e+02,7.000000e+00,9.730045e-06,3.374608e-08,10000,"p p > t~ t~, (t~ > b~ w-, w- > l- vl~), (t~ > b~ w-, w- > l- vl~)"
3,3.450000e+02,7.000000e+00,1.943001e-05,6.300660e-08,10000,"p p > h3 t, (h3 > t c~, (t > b w+, w+ > l+ vl)), (t > b w+, w+ > l+ vl)"
4,3.450000e+02,7.000000e+00,1.731136e-05,5.034828e-08,10000,"p p > h3 t~, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (t~ > b~w-, w- > l- vl~)"
5,3.450000e+02,7.000000e+00,1.139720e-11,4.248998e-14,10000,"p p > h3 h3, (h3 > t c~, (t > b w+, w+ > l+ vl)), (h3 > t c~,(t > b w+, w+ > l+ vl))"
6,3.450000e+02,7.000000e+00,1.063637e-11,3.511229e-14,10000,"p p > h3 h3, (h3 > t~ c, (t~ > b~ w-, w- > l- vl~)), (h3 > t~c, (t~ > b~ w-, w- > l- vl~))"
