process,proc_1,proc_2,proc_3,proc_4,proc_5,proc_6,total 450/fb,total 3000/fb
total_events,1000,1000,1000,1000,1000,1000,1143.790343,7625.268956
pass_cut_i_bjet,816,827,868,857,904,895,982.482133,6549.880887
pass_cut_ii_met,768,774,841,835,892,876,951.421913,6342.812753
pass_cut_iii_same_sign_dilepton,271,306,277,251,232,223,305.635475,2037.569836
pass_cut_iv_mll,220,239,186,183,186,196,216.012067,1440.080445
pass_cut_i_bjet_frac,0.816000,0.827000,0.868000,0.857000,0.904000,0.895000,0.858970,0.858970
pass_cut_ii_met_frac,0.768000,0.774000,0.841000,0.835000,0.892000,0.876000,0.831815,0.831815
pass_cut_iii_same_sign_dilepton_frac,0.271000,0.306000,0.277000,0.251000,0.232000,0.223000,0.267213,0.267213
pass_cut_iv_mll_frac,0.220000,0.239000,0.186000,0.183000,0.186000,0.196000,0.188856,0.188856
